id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1d9Ve8caYURgqYEVuEHMww,0.855,0.254,-13.551,0.0664,0.837,2.44e-05,0.527,0.378,118.006
2wkIdVB8HsWyMur3Q4shlZ,0.435,0.481,-8.787,0.0327,0.871,0.0,0.136,0.38,77.398
46LAHXpuIUZ5kR7AyQ1qmd,0.516,0.323,-9.688,0.0716,0.489,4.82e-06,0.189,0.386,159.861
0TmYy4GQ6KM56UzP8yhYRA,0.519,0.637,-7.08,0.0558,0.221,0.0,0.275,0.371,95.056
3NnvYEb93CrTVBssPtSCt1,0.317,0.378,-11.107,0.0302,0.815,1.06e-06,0.125,0.127,67.721
6dquCx5KAW5jCgGgoTlghL,0.806,0.567,-7.165,0.0507,0.629,3.35e-06,0.128,0.643,130.005
0yowbJnnbTLpr99f9l1uba,0.513,0.369,-10.899,0.0307,0.634,0.0139,0.186,0.311,72.062
63hcZI0I4dinNwIevUADXm,0.776,0.3,-9.614,0.0641,0.845,0.0,0.168,0.719,128.817
3eLfICfDzCQrP8pOajVGiJ,0.614,0.693,-4.976,0.0535,0.0503,0.0,0.287,0.951,168.06
4pieC53Jx9LsVLnoPSGMMk,0.568,0.78,-4.988,0.0809,0.238,0.0,0.856,0.86,199.785
4djIFfof5TpbSGRZUpsTXq,0.598,0.888,-5.119,0.0807,0.00947,0.0,0.347,0.482,103.966
0VF7YLIxSQKyNiFL3X6MmN,0.512,0.483,-7.798,0.0298,0.00304,0.0011,0.12,0.367,160.009
3dmsQjlbcyyn1IUo9dSAJE,0.759,0.549,-8.344,0.0384,0.335,0.0245,0.115,0.809,153.008
19YOJKCVvOL7v6B2Oe3UBc,0.627,0.565,-6.922,0.122,0.537,0.0,0.214,0.514,131.083
1tNJrcVe6gwLEiZCtprs1u,0.815,0.518,-6.594,0.0897,0.223,0.0,0.104,0.877,151.891
6IDtXERmwFKkcGObIvsnqU,0.904,0.526,-6.806,0.181,0.00793,0.0,0.11,0.434,91.009
3QMZGXdNewk52iwV5Qpb1E,0.672,0.648,-5.964,0.0308,0.00486,3.74e-05,0.212,0.627,128.004
6FH6fmlh9DbvssuEQyQEVd,0.349,0.545,-6.073,0.0352,0.105,0.0,0.153,0.209,104.477
2DRLpcA0XTBRt2T2IRUHJO,0.791,0.657,-5.92,0.0818,0.132,0.00359,0.129,0.583,104.981
7hu1jbKiv9hHkjeeZ1L1TB,0.516,0.616,-9.584,0.0402,0.526,0.0318,0.111,0.792,117.905
0nEsLR5KTySCO9CfyC2yjg,0.669,0.452,-8.842,0.0517,0.5,2.73e-06,0.119,0.279,97.992
6JJgmmfMsoGTzwCe2f2K8u,0.694,0.653,-6.028,0.0379,0.167,0.0,0.136,0.865,130.012
5BJjtA7s7nEzg7zsCYnYuP,0.75,0.608,-4.312,0.038,0.289,0.0,0.107,0.435,125.017
65j65yDSE06CNKAPjsHoJt,0.587,0.724,-6.775,0.0321,0.617,0.000168,0.157,0.837,106.994
1xSmjB0t19q4CSJ0X0ymGB,0.826,0.745,-6.091,0.141,0.13,1.32e-05,0.178,0.883,119.92
1170VohRSx6GwE6QDCHPPH,0.329,0.444,-9.973,0.0417,0.0578,0.0352,0.113,0.225,162.279
1y8ooe9Zr1PMIxrOwNeeOi,0.387,0.745,-6.226,0.184,0.0186,0.0,0.359,0.449,161.873
0BNmGdxb8St6XZF4kYAQsX,0.731,0.356,-8.196,0.113,0.61,0.0,0.152,0.421,137.661
4WdDXnj1AxoRpuX7eEvFCh,0.483,0.414,-9.115,0.0385,0.629,0.0158,0.263,0.189,99.042
6rgMOrZmsa3eKZfRSw1587,0.867,0.522,-8.06,0.0388,0.289,0.0,0.0948,0.788,99.972
7I8fc2jrGKXtlWFYrV9ZIq,0.668,0.762,-5.508,0.0614,0.263,0.00208,0.0974,0.496,170.033
680zYKb3aXQEwCS9hzfJpo,0.754,0.555,-5.161,0.034,0.0206,0.0,0.0645,0.501,111.052
5AMe0pqbUp4HR6Vi1ngYLW,0.827,0.688,-6.998,0.0349,0.0678,0.578,0.1,0.613,140.972
5VXDmiV2pC2KY2N60oKz4B,0.67,0.665,-5.47,0.104,0.0293,2.19e-05,0.101,0.694,161.99
59vFo6e02gldv120uiOFoJ,0.899,0.611,-6.906,0.286,0.11,0.0,0.208,0.722,105.043
31wkOICyh6BgHHyPgbBz0D,0.539,0.687,-7.055,0.0707,0.299,0.000191,0.405,0.343,150.139
5myjSxfvS8pzSMK3jJcfIL,0.872,0.52,-6.928,0.0618,0.715,0.0,0.0982,0.736,131.918
5gukv8x9eP58gFy2OcZEBQ,0.534,0.493,-6.818,0.0316,0.286,0.0,0.0889,0.232,79.97
2JN3ugW1cEahbYw0I5mw5U,0.474,0.343,-8.571,0.027,0.578,2.65e-05,0.305,0.152,145.115
6bOd4UM7FaQOZXR2MBzSPi,0.273,0.517,-5.853,0.0313,0.0801,0.0,0.0984,0.16,168.213
3rPVtXLBfJz59U1LgrGHhb,0.523,0.302,-8.868,0.035,0.848,0.0,0.127,0.172,130.47
6VZXTCIXbgypt0erc2U1Uk,0.663,0.66,-7.802,0.0501,0.596,0.00156,0.331,0.483,142.009
0iNZGC211wst3VjtobNnC5,0.326,0.397,-8.145,0.0461,0.619,0.0,0.0979,0.276,153.713
3SWGtKHaCFEUqfm9ydUFVw,0.614,0.81,-5.184,0.0926,0.0101,0.0,0.0832,0.605,171.09
6I3WzWQJ4U8KFAASUUEZGS,0.557,0.583,-4.127,0.0308,0.124,0.0,0.187,0.215,95.349
07s5wOe2qlyWWsf5I5gRxd,0.672,0.681,-7.281,0.161,0.137,0.0,0.0893,0.38,115.048
5rqQv5jUcg58xsi1nuZDl9,0.662,0.626,-8.3,0.221,0.736,0.0,0.27,0.321,121.828
2LFprH1a4nNvmYha55xhj6,0.736,0.593,-8.405,0.0378,0.0151,1.2e-06,0.0562,0.612,121.996
1NfqGbaWcZLor12cITE5Fv,0.415,0.585,-8.958,0.0761,0.0384,3.5e-05,0.328,0.554,160.292
25gacl0dFF9HTclx7Ug7xC,0.733,0.382,-7.955,0.0459,0.132,0.0,0.162,0.517,98.027
0jUyYa9U2ZF7IdXj3jtZkn,0.556,0.278,-10.196,0.223,0.892,0.0,0.0827,0.261,104.168
58iCq0hR2Emv6DZNxj7mGa,0.676,0.711,-3.419,0.0677,0.33,0.0,0.0716,0.385,123.08
5SA0oq2jOKXzqP5IJGE1o1,0.486,0.597,-4.466,0.0923,0.0538,0.0,0.178,0.554,84.357
5Tm4PmN0Jt9oBWkoG9D8RD,0.54,0.441,-7.767,0.151,0.746,0.0,0.107,0.176,74.601
6F60b74ZZmKKoPTazoruP1,0.428,0.254,-13.608,0.0457,0.89,0.0,0.107,0.193,75.132
7F3peb2dMJbka7FWBocl8V,0.64,0.281,-11.622,0.0443,0.68,0.0,0.384,0.362,84.754
3L8rSiDZDmMDM8lUGLIii3,0.751,0.296,-13.1,0.0406,0.123,0.0,0.157,0.621,128.032
5DTDyrwRtbiAiA99xqQ7uL,0.777,0.467,-11.742,0.0492,0.101,0.00925,0.0795,0.292,94.991
2YFWdYtMJEgKKbmnIVNCpR,0.376,0.659,-5.166,0.0264,0.358,0.0,0.357,0.392,172.044
7fyVBKYJYMP42nNr9RFTAT,0.757,0.393,-7.942,0.212,0.788,0.000986,0.0501,0.715,77.985
2GugNvZQOy4e6fTO6ET4AR,0.571,0.224,-11.704,0.0646,0.696,0.0,0.103,0.506,108.526
5mGjOkemrKFhZo4UXuPe0A,0.557,0.396,-8.131,0.0343,0.327,0.0,0.124,0.162,138.998
4z5oQtsGsw37mdRzGz28Nn,0.569,0.586,-7.685,0.212,0.096,0.0,0.256,0.7,86.751
2K2Fn8vJzgGUG9JMmPFYC3,0.697,0.678,-5.683,0.0385,0.439,0.0,0.069,0.513,146.996
4cB00WOFuQFLoDpnydcx8c,0.616,0.469,-7.38,0.027,0.0167,0.0,0.111,0.233,135.035
3OYUuT8iujKMFUoeKrnhwe,0.487,0.432,-8.931,0.0776,0.712,0.0,0.15,0.392,161.855
2NcQic8JxdjAlAHuNbOIRE,0.721,0.479,-9.669,0.226,0.321,0.00156,0.182,0.902,164.948
6uvh0In7u1Xn4HgxOfAn8O,0.507,0.294,-10.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199
1qEmFfgcLObUfQm0j1W2CK,0.714,0.728,-4.595,0.0468,0.298,0.0,0.106,0.901,114.996
5LYMamLv12UPbemOaTPyeV,0.72,0.715,-4.652,0.04,0.258,0.0568,0.107,0.357,107.041
3MTm8eZ2wCEtpyZqqhP6Dn,0.743,0.733,-3.029,0.0597,0.026,0.0,0.353,0.375,121.134
7aL34pRMvHtAy4OUdynAad,0.622,0.589,-7.99,0.0728,0.0851,0.0,0.151,0.228,160.055
4QvxRSI7FfFTzQ1sr6z9on,0.737,0.67,-6.448,0.0985,0.00474,0.0,0.0922,0.525,75.981
7mNKwOiURyRjMEMGxJQlld,0.692,0.501,-6.871,0.0569,0.273,0.00141,0.247,0.113,126.022
1tBTGM9KtbCZvt6EPXWGrP,0.67,0.543,-8.484,0.0356,0.0175,0.0,0.145,0.407,133.028
0DJpe2YsAIC5aoJ9kvVtwT,0.611,0.599,-4.909,0.0269,0.119,0.00122,0.121,0.101,80.031
2QKte1nUSkLiPkNN8EPudu,0.662,0.595,-8.249,0.0458,0.139,0.0,0.116,0.285,104.052
4F2OxwQFkM7rFhwuz4akT9,0.462,0.319,-10.438,0.037,0.5,0.0,0.11,0.325,137.51
63C9gvk9V2Qhipa73tegPS,0.341,0.519,-7.007,0.0615,0.223,0.0,0.271,0.221,189.764
1sTtlEZeVeeEnxEztJNkYN,0.551,0.249,-11.392,0.06,0.68,0.0022,0.112,0.257,156.02
4BnSXSI8r4kGy6JGiTJuJY,0.579,0.783,-6.4,0.0453,0.00979,0.244,0.116,0.69,165.057
6HJizCbaqaEQG1eLjn341Z,0.37,0.559,-5.589,0.0526,0.186,0.0,0.121,0.316,162.816
7jT85wl5941ChhrN8I8VfT,0.77,0.668,-5.982,0.0571,0.404,4.89e-05,0.278,0.769,98.134
2aZd0oQUnICyk3KYFbBaW1,0.455,0.537,-9.043,0.0482,0.078,0.0,0.154,0.291,165.864
0krkRFZHGqgu7aSRwjGu6Z,0.474,0.356,-7.045,0.168,0.413,0.0,0.288,0.347,193.996
5yU3w1RzMZpSWytWAU9iyN,0.811,0.622,-6.957,0.0935,0.194,0.0,0.128,0.899,94.995
1lcTe5gJ7MRlcLOv5BODr6,0.57,0.473,-7.504,0.0677,0.512,2.14e-06,0.1,0.632,162.082
7AYP21Q4qnxw2WxETEvSRb,0.34,0.684,-6.306,0.044,0.00979,0.0,0.348,0.556,112.969
4gxIOOQNMNCALqhN0WLNQM,0.316,0.0679,-10.589,0.0431,0.957,0.0,0.102,0.431,131.186
596S8SULzOE8dLIvoHlh68,0.625,0.511,-6.249,0.0456,0.537,8.59e-06,0.143,0.346,174.009
1u70gXN0eulrXoeZEiIXyv,0.609,0.48,-6.855,0.026,0.745,0.0,0.165,0.546,80.047
5PtOXZFJyXnXwj6gQ0PsuV,0.491,0.882,-4.469,0.414,0.521,4.43e-05,0.322,0.343,105.187
1jIMjbzcGCcCQn5iMu9CUc,0.713,0.442,-5.909,0.0604,0.739,0.0,0.112,0.546,108.038
7AX1eCw6qcX54PrDylynJr,0.636,0.527,-7.472,0.0414,0.771,1.3e-06,0.126,0.222,127.999
4qWQdhdHttXPKrQVqoLKMy,0.787,0.325,-10.412,0.273,0.323,1.31e-06,0.14,0.414,147.038
389KxeDYFxsl6tLycdBqLq,0.702,0.34,-11.75,0.0927,0.256,0.0242,0.116,0.385,145.034
1gvnmAf6mXyT8dsZmv5y70,0.769,0.543,-7.928,0.074,0.0114,0.0149,0.118,0.591,109.039
7eJMfftS33KTjuF7lTsMCx,0.726,0.431,-8.765,0.135,0.731,0.0,0.696,0.348,144.026
3wFxiKVkDXYVRSqwZsG2MF,0.654,0.404,-11.821,0.0279,0.773,0.000171,0.104,0.12,93.003
7BIKVXzlUT61p8AMUKpKdn,0.504,0.44,-10.503,0.0706,0.735,0.0,0.103,0.17,89.734
5NjVCNaYDFM0gCT1hES4dr,0.658,0.458,-8.738,0.0785,0.371,0.0,0.0958,0.29,91.914
7FBRbot28s840lOggjH9l6,0.681,0.504,-9.008,0.132,0.578,6.52e-05,0.12,0.576,156.145
6KVFBsfbnaFFa43i4k0cce,0.639,0.724,-6.346,0.0664,0.452,0.0,0.159,0.522,129.712
1w9L6dvttZalWd8XqFYvSa,0.678,0.716,-4.403,0.0342,0.196,0.0,0.102,0.627,109.981
3AqAt97gMCkgPQLd2WMNTR,0.752,0.545,-12.289,0.15,0.527,0.00259,0.0762,0.517,90.096
7mYrw8DN9vDg1c5qqpDboC,0.63,0.781,-7.819,0.0406,0.152,0.000247,0.289,0.188,100.052
1nIO7R7447n8aWH4QmFBHC,0.784,0.739,-5.832,0.0742,0.393,0.0,0.227,0.887,97.956
34dWm1UFgxScD98WST8RiZ,0.672,0.357,-12.462,0.0344,0.577,0.0134,0.19,0.174,119.976
0zms6rKU9lh6BbIrp1gDcZ,0.592,0.728,-6.342,0.205,0.351,1.03e-05,0.459,0.395,62.966
2DI4mFhCkWoVK5fyLv9q4v,0.748,0.529,-7.399,0.423,0.543,0.0,0.401,0.841,154.015
1wqMIMDciRUbSDZgfOA4v8,0.418,0.393,-7.611,0.0333,0.777,0.0,0.337,0.306,84.545
2JMFhHqiGQGyHqlfrpLJSO,0.656,0.384,-7.666,0.0715,0.837,5.61e-05,0.158,0.298,80.005
0vZhOON6GYVBxv6ZeeHyZ0,0.465,0.386,-7.674,0.14,0.489,8.86e-06,0.342,0.494,169.676
7MOWiF77FrR3DF6kphkER3,0.583,0.642,-9.843,0.113,0.618,2.48e-06,0.119,0.771,162.027
6fgjMZJlIACwYqC1b0yyiP,0.616,0.322,-8.997,0.0474,0.824,0.0,0.106,0.356,141.076
4IlzIqULsKpVz0b0kUbyO1,0.422,0.29,-9.702,0.0414,0.67,0.0,0.109,0.517,155.292
5HydZtPFOvbmqXiTcTFykW,0.672,0.628,-7.744,0.0516,0.0302,7.14e-05,0.076,0.651,144.045
3ZGQI9j7Sal0lMXeNlr0Da,0.762,0.643,-5.976,0.0321,0.0632,0.0,0.355,0.705,110.009
3PsCo1BHDVclX7yGa58jAy,0.573,0.291,-8.892,0.0727,0.921,0.0,0.0487,0.575,89.397
2zQ0BWsBnGckZt5PwW2Rrj,0.731,0.403,-9.244,0.311,0.4,0.0,0.173,0.549,72.585
1cR29lpK5mJIlajSpRqfNF,0.79,0.517,-8.734,0.0424,0.379,1.47e-06,0.0972,0.476,123.955
4BUT3VdNVghGtkktn6oAuY,0.61,0.861,-4.251,0.115,0.0141,0.0,0.35,0.775,138.009
5NS0xTfHbV8EQ83GBfFqea,0.778,0.777,-4.169,0.0392,0.00604,0.000131,0.0884,0.9,115.995
21dzN9GnrRDYB8PmYCNSeh,0.435,0.795,-5.413,0.25,0.0599,1.21e-05,0.0886,0.443,96.993
2Ey8ppll5MRZb4gzaWJGOw,0.803,0.417,-9.726,0.0771,0.552,0.0,0.122,0.379,138.129
57U1PB3FAleLul5wMj5dEZ,0.697,0.464,-6.019,0.0259,0.147,4.51e-06,0.139,0.667,89.293
1BSMpVGWs3v5BZKnAQziAc,0.69,0.626,-5.693,0.306,0.105,0.000335,0.0881,0.912,184.009
5L3VoLOjwPv7hPknnmYaeT,0.66,0.177,-13.461,0.0377,0.835,0.162,0.108,0.0699,82.974
7GFVTeKjOqzUHFDleIKSg4,0.555,0.311,-14.932,0.37,0.818,0.0057,0.124,0.32,170.128
0JyWZ4BrLIlvyJ5lt7HNM1,0.814,0.569,-6.726,0.0552,0.0103,0.00158,0.225,0.725,130.012
4IEQyPKZqZ6XQY8gSKko97,0.704,0.298,-15.968,0.175,0.377,0.0,0.127,0.331,131.928
55XRXhQeU25IwqVpjQqxkz,0.494,0.749,-3.309,0.185,0.24,0.0,0.126,0.271,180.228
5AsUMMM0euIPrmRrLfb7ly,0.622,0.483,-7.358,0.045,0.703,0.000257,0.119,0.18,145.083
3geXIEkfUTFnvxDqCdEBr6,0.765,0.567,-9.029,0.265,0.159,1.3e-05,0.427,0.516,176.018
3cOM1ACbDWaFUIasTjebEh,0.566,0.369,-9.181,0.0249,0.793,0.0,0.109,0.205,105.993
4Sk74gcXTe9dnE1HU5Pn1y,0.722,0.596,-5.072,0.185,0.414,9.2e-06,0.133,0.903,94.512
1wXqbn4OVaYBOhgj7Z4did,0.584,0.199,-12.263,0.039,0.964,0.000108,0.114,0.353,196.603
1NAWiOec7X7xTa24nXQFCG,0.652,0.261,-12.569,0.0404,0.946,7.42e-06,0.156,0.419,126.15
2DWuT8Xe7IeZK6feMqH7it,0.564,0.125,-12.253,0.0516,0.932,0.0,0.102,0.535,93.764
1vJKO2Phq0XB5MoZ6iMx8x,0.679,0.523,-7.36,0.0352,0.429,1.52e-05,0.187,0.287,120.032
5V03tsbEzYG0PmRrh3K4rF,0.568,0.402,-11.344,0.0448,0.787,0.000188,0.103,0.397,125.743
2769RhOZs0ezRncRW1vryp,0.509,0.498,-6.94,0.0315,0.413,0.0,0.0674,0.283,99.729
6XyjwF7CAwuEaW77noJr6I,0.553,0.685,-10.624,0.0266,0.145,0.859,0.138,0.491,79.998
022KUgS0Q5c3MTePafMLai,0.476,0.776,-6.95,0.173,0.00155,0.0,0.464,0.247,139.969
3A9FTMFFzobncTK3y3TNvV,0.634,0.199,-16.097,0.0403,0.863,8.59e-05,0.287,0.169,128.023
3JBnQffO8PrBE4xwAGpWYb,0.628,0.336,-11.477,0.034,0.753,0.0,0.0881,0.363,75.001
6OBNTRoQ7pTf2sEaQviWBn,0.677,0.415,-11.869,0.293,0.534,0.0,0.372,0.397,86.55
3HbrnGvCJqnfVTwDwv4P6z,0.552,0.258,-15.809,0.152,0.489,7.25e-05,0.166,0.102,75.249
4Ve0Jx7MXjU4aPrFHJRZK7,0.836,0.681,-3.793,0.0434,0.285,0.0,0.0729,0.854,81.554
524dq3zKwXrP4uPL6VwoWT,0.444,0.21,-10.811,0.0516,0.844,0.0,0.0956,0.306,145.944
6CRMSbYypKAf9XubEsmvkN,0.52,0.531,-7.63,0.0428,0.633,0.0,0.101,0.309,121.839
73jVPicY2G9YHmzgjk69ae,0.62,0.692,-6.859,0.029,0.00036,1.81e-05,0.335,0.387,99.806
4m0q0xQ2BNl9SCAGKyfiGZ,0.619,0.792,-5.711,0.0589,0.202,0.0149,0.126,0.458,101.01
6QZ8h3RqIgTRTo3hfaqryx,0.452,0.945,-4.515,0.103,0.0373,4e-05,0.22,0.504,167.95
0GkQSHsHQ0OHgvGRXH6yJv,0.892,0.303,-11.995,0.0959,0.768,0.00404,0.113,0.37,108.062
2eAvDnpXP5W0cVtiI0PUxV,0.609,0.692,-2.958,0.0259,0.0157,0.0,0.0864,0.454,116.959
6qXBZGMoNHTVIebQDECoY9,0.669,0.819,-4.716,0.0363,0.11,0.0,0.212,0.762,105.055
04F42oEuKrRComYJfJuyVR,0.817,0.635,-7.246,0.163,0.323,0.0,0.0738,0.454,138.015
5qrSlOut2rNAWv3ubArkNy,0.551,0.537,-7.595,0.034,0.705,0.0,0.0802,0.493,126.421
3jGlOBjMJiNDWhdqRJl5dK,0.673,0.327,-7.67,0.0827,0.853,0.0,0.103,0.449,82.729
2P2r0647uy5pKUikGZ7q9B,0.446,0.409,-4.812,0.0547,0.766,0.0,0.0891,0.348,80.111
5HsSsEeP3hU9QSfHZrzbtA,0.55,0.147,-18.675,0.0404,0.563,0.00102,0.286,0.0346,81.991
3ZsVXh7a8HxYWxzDCHjQfN,0.717,0.134,-16.178,0.0294,0.941,0.0942,0.107,0.234,94.933
621mkKPR6gd8XUSxd7LofR,0.704,0.41,-10.973,0.031,0.845,0.753,0.113,0.192,120.019
1EnDOhM89aT4FEcxOPDkx5,0.82,0.39,-10.073,0.254,0.789,0.0,0.631,0.615,92.05
4SeZpWSgq1c8a0MY3iVy1f,0.55,0.448,-7.382,0.0314,0.879,0.0,0.0734,0.49,99.713
42H6GeQfrBkT3vTUTdpB1M,0.646,0.0828,-16.205,0.0435,0.838,1.2e-05,0.0934,0.293,108.826
4qN7kbLXrensXxrf5mp9ie,0.364,0.414,-9.699,0.0476,0.611,0.00141,0.108,0.194,165.487
6iRTYLWbxXtUz00KQIWiTN,0.685,0.553,-6.965,0.0667,0.359,0.0,0.654,0.695,130.022
3jfFw63n74qkinjHibNPMS,0.717,0.804,-5.257,0.326,0.279,0.0,0.527,0.362,133.012
5IdrsGhB8D7RwNwGra9V6i,0.665,0.635,-5.763,0.0446,0.0516,0.0,0.367,0.472,97.974
1is8gU4RVcN4J8xItxWoOY,0.422,0.34,-6.577,0.0351,0.877,1.77e-05,0.149,0.223,77.213
0f8xPdFJ6SdlHJwkxpdw2Q,0.658,0.473,-7.632,0.0463,0.367,0.0,0.187,0.563,98.022
0TqaX16qLpX7YqFcAl9lDy,0.312,0.614,-6.073,0.0466,0.0589,0.0,0.0898,0.356,205.379
2dnv3Jz4HfVp9KAUqumtVt,0.444,0.757,-7.457,0.48,0.036,0.0,0.0887,0.376,125.813
7717UVE00jsD9vkhSlN6ho,0.468,0.429,-7.585,0.0375,0.181,0.0,0.102,0.174,67.334
6sHxpnCerm9M6A5zaFFNfs,0.317,0.545,-6.439,0.0469,0.039,0.0,0.116,0.14,139.014
45Q6RNX1yeHpGZpR0RjpKI,0.597,0.687,-6.536,0.0466,0.216,0.0,0.107,0.502,94.749
4NXROG27qc3PGsf6IK5MOD,0.626,0.125,-18.968,0.0517,0.877,0.0,0.352,0.144,119.907
1ydKLmtx7LYnDe1udTu96w,0.653,0.0584,-21.98,0.0442,0.847,0.000361,0.175,0.163,122.057
3pt2acuxLXvIGproniPoq9,0.692,0.107,-16.182,0.0463,0.967,0.0,0.302,0.377,123.999
7KhzNtBj6hmB08fyJCIRb3,0.624,0.115,-17.139,0.0446,0.941,3.47e-05,0.11,0.287,120.198
3D2H0RZzOXziswr9UHbpyb,0.958,0.376,-7.063,0.0523,0.171,0.0,0.13,0.331,107.964
3orJ0XpgXRG1LTA521BpDz,0.786,0.588,-3.777,0.165,0.0503,0.0,0.167,0.685,75.011
3y4MGDUBfiRtdRAynxouy6,0.579,0.402,-9.687,0.0392,0.777,0.0,0.316,0.516,152.067
3tAQPcaksoaVhCEMoPxZEJ,0.701,0.611,-9.743,0.033,0.396,0.0,0.553,0.748,128.07
14ahZtLV5yKtqQATTfQta0,0.682,0.529,-9.862,0.0469,0.782,0.000294,0.102,0.39,126.995
07E34p59doB7zhxtcNQLqK,0.573,0.755,-6.472,0.246,0.0249,1.08e-05,0.209,0.77,154.719
0UzGVWTmURL3F3Y1wgzFtJ,0.777,0.793,-7.121,0.0617,0.374,0.000209,0.153,0.413,109.959
2kp86yPhiPBTyoTYHB403F,0.65,0.558,-5.394,0.0644,0.79,0.000158,0.104,0.371,78.028
3wIRxCIGmdxld4ZC6yShZ9,0.45,0.25,-9.155,0.0353,0.815,5.94e-05,0.108,0.112,114.011
0eT4sEeeudOolC4hivApL9,0.505,0.217,-12.269,0.16,0.896,0.0,0.107,0.209,138.199
4yYeePS9C7q9iJuxvNCpnF,0.927,0.43,-5.336,0.115,0.392,1.97e-06,0.159,0.962,99.975
5NP7NmjaFKsG5ywXrAmP4S,0.937,0.395,-7.63,0.132,0.0783,0.0,0.291,0.644,116.98
6wmAHw1szh5RCKSRjiXhPe,0.845,0.561,-5.253,0.0778,0.211,3.49e-06,0.0383,0.811,109.974
6qNALlmZa1ESnCxJmXE1K9,0.755,0.769,-5.658,0.186,0.314,2.38e-06,0.0628,0.642,114.966
6rVNnvyNeibts1uOqdSNIw,0.407,0.697,-5.612,0.342,0.375,5.07e-06,0.125,0.632,179.681
3rKYiySCDMUKTw5kGVVhaa,0.795,0.616,-5.281,0.06,0.417,0.0,0.349,0.815,110.015
5iTaLzgPI5jRMVAxITcZwT,0.418,0.445,-5.407,0.227,0.469,0.0,0.123,0.608,175.686
37R0bQOQj5a7DOqh1TGzvB,0.667,0.613,-5.353,0.0344,0.403,0.0,0.115,0.47,91.024
1lsBTdE6MGsKeZCD6llNu7,0.856,0.632,-3.692,0.074,0.193,0.0,0.0688,0.697,112.009
34LohAliZ2QKydqVJcFpwV,0.553,0.685,-10.624,0.0266,0.145,0.859,0.138,0.491,79.998
1175r6ZmkUjX8dRJLz9Ohk,0.578,0.669,-4.898,0.0377,0.65,0.0,0.13,0.503,75.995
4E5IBDRu8kJbzUv1qaZM1t,0.918,0.602,-8.891,0.0603,0.0732,1.94e-05,0.417,0.81,110.996
1Ia95g66IhlAJ3qVI4qI8W,0.636,0.243,-9.509,0.04,0.815,0.0,0.111,0.239,142.016
0OJN2A3Qyvd7pwSF0AIteC,0.81,0.788,-3.663,0.0447,0.267,0.000172,0.196,0.845,135.991
